,GISJOIN,Accessories,Active Life,American (New),American (Traditional),Apartments,Appliances,Appliances & Repair,Arts & Crafts,Arts & Entertainment,Asian Fusion,Auto Detailing,Auto Glass Services,Auto Parts & Supplies,Auto Repair,Automotive,Bagels,Bakeries,Banks & Credit Unions,Barbeque,Barbers,Bars,Beauty & Spas,"Beer, Wine & Spirits",Bikes,Body Shops,"Books, Mags, Music & Video",Bookstores,Breakfast & Brunch,Buffets,Burgers,Cafes,Car Dealers,Car Rental,Car Wash,Carpet Cleaning,Caterers,Chicken Wings,Chinese,Chiropractors,Churches,Cinema,Coffee & Tea,Contractors,Convenience Stores,Cosmetic Dentists,Cosmetics & Beauty Supply,Day Spas,Delis,Dentists,Department Stores,Desserts,Diners,Discount Store,Dive Bars,Doctors,Donuts,Drugstores,Dry Cleaning & Laundry,Education,Electronics,Ethnic Food,Event Planning & Services,Eyelash Service,Eyewear & Opticians,Family Practice,Fashion,Fast Food,Financial Services,Fitness & Instruction,Florists,Flowers & Gifts,Food,Furniture Stores,Gas & Service Stations,General Dentistry,Gluten-Free,Golf,Greek,Grocery,Gyms,Hair Removal,Hair Salons,Hair Stylists,Hardware Stores,Health & Medical,Health Markets,Heating & Air Conditioning/HVAC,Hobby Shops,Home & Garden,Home Cleaning,Home Decor,Home Services,Hot Dogs,Hotels,Hotels & Travel,IT Services & Computer Repair,Ice Cream & Frozen Yogurt,Indian,Insurance,Italian,Japanese,Jewelry,Juice Bars & Smoothies,Landscaping,Latin American,Local Services,Lounges,Makeup Artists,Massage,Massage Therapy,Medical Centers,Mediterranean,Men's Clothing,Mexican,Middle Eastern,Mobile Phones,Movers,Music Venues,Nail Salons,Nightlife,Notaries,Nurseries & Gardening,Oil Change Stations,Optometrists,Parks,Party & Event Planning,Performing Arts,Pet Boarding/Pet Sitting,Pet Groomers,Pet Services,Pet Stores,Pet Training,Pets,Photographers,Pizza,Plumbing,Printing Services,Professional Services,Public Services & Government,Pubs,Real Estate,Real Estate Services,Religious Organizations,Restaurants,Salad,Sandwiches,Seafood,Self Storage,Sewing & Alterations,Shipping Centers,Shoe Stores,Shopping,Skin Care,Southern,Specialty Food,Specialty Schools,Sporting Goods,Sports Bars,Sports Wear,Steakhouses,Sushi Bars,Tanning,Tattoo,Tex-Mex,Thai,Thrift Stores,Tires,Tobacco Shops,Toy Stores,Trainers,Transportation,Urgent Care,"Used, Vintage & Consignment",Vape Shops,Vegetarian,Venues & Event Spaces,Veterinarians,Vietnamese,Wine Bars,Women's Clothing,Yoga
1730,G4200030427000,,,,3.9375,,,,,4.0,,,,,3.0,3.0,,4.71232876712,,,,4.08571428571,,,,,4.11111111111,,3.8275862069,,4.16666666667,,,,,,,4.75,,,,,,,,,,,,,,4.71232876712,3.53125,,3.88888888889,,,,,,4.11111111111,,,,,,,,,,,,4.69411764706,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,4.75,,,,,,,,,,,,,,,,,,4.0,,4.0447761194,,,,,,,,,,,,,,,4.75,,,,,,,,,3.84415584416,,,,,,,,3.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,G4200030427200,,,,,,,,,,,,,,,,,,,,,3.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,G4200030428200,,,,5.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,G4200030431100,,,,,,,,,,,,,,,5.0,4.63636363636,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,4.63636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63636363636,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,4.63636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89130434783,,,,,,,,5.0,,,,,,,,,,,,,3.95348837209,,5.0,,,,,,,,,,,,,,
1734,G4200030431500,,4.57142857143,4.0,3.41176470588,,,,,,,,,,,2.33333333333,4.66666666667,4.08333333333,,,,,2.66666666667,4.66666666667,,,,,,,2.25,4.75,2.33333333333,,,,,,2.4,,,,4.69230769231,,,,,,,,,,3.2,,,,,,,,,,,,,,,2.25,,4.57142857143,,,4.39393939394,,,,,,,,,,2.6,,,,,,,,,,,,,,,4.2,,,5.0,,,,,,,,,,,,5.0,,,5.0,,,,2.75,,,,,,,,,,,,,,,,3.70588235294,,,,,,,,,3.656,,,,,,,,4.07692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57142857143
1735,G4200030432400,,,4.0,,,,,,,,,,,,,,,,,,3.54545454545,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,3.54545454545,,,,,,,,,,,,,,,,,,,,3.54545454545,,,,4.0,,,,,,,,3.88235294118,,,,,,,,,,,,,,3.88235294118,,,,,,,,,,,,,,,
1736,G4200030458000,,,,2.8125,,,,,,,,,,,,,,,,,,3.0,,,,,,3.36363636364,,,,,,,,,,,,,,4.16666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92857142857,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,4.55555555556,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.23076923077,,,,,,,,,,,3.75,,,,,,,,,4.55555555556,,,,,,,,,,,,,,,,,
1737,G4200030459201,,,3.33333333333,,,,,,,,,,,,,,,,,,3.33333333333,,,,,,,,,,,,,,2.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333,,,,,,,,,,,,,,3.33333333333,,,,,,,,,,,,,,,,,,,,,,,,3.80392156863,,3.83333333333,,,,,,,,,,,,3.33333333333,,,,,,,,,,,,,,,,,,,,,,,
1738,G4200030459202,,,3.66666666667,,,,,,,,,,,,,,,,,,3.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66666666667,,,,,,,,,,,,,,,,,,,,3.66666666667,,,,3.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,G4200030460002,,,,3.5,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,4.25,,,,,,,,,,,,,,,,,,,,4.66666666667,,,,,,,,,,,,,1.5,,,,,,,,,,,,4.66666666667,,,3.66666666667,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,3.75,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,G4200030462100,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,G4200030462600,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,4.55555555556,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,3.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55555555556,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
1742,G4200030464300,,,,,,,,,,,,,,3.66666666667,3.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66666666667,,,,,,,,,,,,,,
1743,G4200030464400,,,,2.66666666667,,,,,,,,,,,,,,,,,2.66666666667,4.0,,,,,,,,2.66666666667,,,,,,4.34482758621,,,,,,,,,,,,,,,,,,,,,,,,,,4.34482758621,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,3.66666666667,,,,,,,,,,,,,,,,,,,,2.66666666667,,,,,,,,,,,,,,,3.73684210526,,,,,,,,,3.66666666667,,4.5,,,,,,,,,,,,2.66666666667,,,,,4.0,,,,,,,,,,,,,,,,,,
1744,G4200030465600,,,,4.0,,,,,,,,,,4.6,4.6,,,,,,4.0,,,,4.6,,,4.33333333333,,,,,,,,,4.0,4.22222222222,,,,3.0,,,,,,,,,,4.33333333333,,,,3.625,3.66666666667,,,,,,,,,5.0,1.5,,,,,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84375,,,,,,5.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,3.93023255814,,,,,,,,,3.9375,,4.18181818182,,,,,5.0,4.33333333333,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,
1745,G4200030468700,,,4.28571428571,4.0,,,,,4.8,,,,,,,,,,,,3.66666666667,,4.8,,,,,,,,3.97826086957,,,,,,,2.28571428571,,,,3.97826086957,,,,,,,,,,3.125,,,,,,,,,,4.0,,,,,,,,,,4.05882352941,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,3.97826086957,,3.48888888889,,,,,,4.8,,,,,,4.6,,,,,,,,3.66666666667,,,,,,,,,,,,,,,4.0,,,,,3.2,,,,3.7106918239,,,,,4.8,,,,,,,,,2.33333333333,,,,,,,,,,,,,,,,,,,,,,,
1746,G4200030468800,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,,,,,2.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,2.33333333333,,,,,,,,4.33333333333,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.125,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
1747,G4200030468900,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34782608696,,,,,,,,,,2.75,,,,,,,,,,3.5,,,,,,,,,,4.34782608696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,3.61111111111,,3.75,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,3.5,,,,,
1748,G4200030469000,,,3.875,3.38709677419,,,,,3.18518518519,,,,,,,2.85714285714,,,,,3.37288135593,5.0,,,,4.5,,,,1.0,,,,,,3.66666666667,3.3,,,,,3.375,,,4.25,,,4.375,4.25,,,,,,,,,,,,,2.96,,,,,1.0,,,1.0,1.0,3.13333333333,,,4.25,,,,,,,,,,4.25,,,4.5,,,,,,2.9381443299,2.94949494949,,,,,3.39622641509,,,,,,3.33333333333,,,,,,,,3.75,,,,3.18518518519,5.0,3.37288135593,,,,,,,,,,,,,,,3.39285714286,,3.33333333333,3.33333333333,,,,,,3.46753246753,,4.375,,,,3.33333333333,,2.16666666667,,,,,,,,,,,,,,,,,4.5,,,,,,,3.23333333333,,,,,
1749,G4200030470300,,3.85714285714,,3.75,,2.5,,,,,,,,,,,,,,,4.0,4.7619047619,,,,,,3.57142857143,,3.75,,,,,,,,,,,,,,,,5.0,,,2.4,,,,1.0,,,,1.0,,,,4.33333333333,,5.0,,,,,,,,,2.44444444444,,,2.4,,,,1.5,,4.72222222222,5.0,,2.5,2.4,,,,2.5,,,2.5,,,,,,3.88679245283,,3.65217391304,,,,,,,,,4.72222222222,,,,,3.47457627119,,,,,,4.0,,,,,,,,,,,,,,,3.33333333333,,,,,,,,,3.6797752809,,,,,,,,3.11111111111,4.72222222222,,4.33333333333,,,4.0,,,3.90476190476,,,3.47457627119,,,,,3.85714285714,,,,,,,,,,,,
1750,G4200030470400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46153846154,,,,,,,,,,,,,,,,,,,,,,,,,,4.46153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,G4200030470501,,2.75,,3.66666666667,,,,,,,,,,,,3.0,,,3.0,2.0,,2.0,4.66666666667,,,,,3.0,,2.5625,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,3.3,,2.75,,,3.625,,,,,,,,2.75,,2.0,,,,,,,,,,,,,,,,,,3.85185185185,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42105263158,2.5625,2.66666666667,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,,,,,,,
1752,G4200030470502,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,3.87755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,3.8,,,,,,,,,,,,3.23333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68539325843,4.1,4.1,,,,,,3.85714285714,,,,,,,,,3.23333333333,,,,,,,,,,,3.4,,,,,,,,,
1753,G4200030470600,,,,4.07692307692,,,,,5.0,,,,,1.6,1.875,,,,,,4.17073170732,,4.33333333333,,,,,4.61764705882,,,,,,,,,,,,,,4.0,,2.33333333333,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,2.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,4.17073170732,,,,,,,,,,,,,,,3.66666666667,,,,,4.33333333333,,,,4.34920634921,,,4.04761904762,,,,,4.0,,,,,,4.33333333333,,,,,,,,,,,,,,,,,,,,,4.04761904762,,
1754,G4200030471000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,
1755,G4200030472100,,,,3.41666666667,,,,,,,,,3.0,3.2,3.2,,,,,,4.5,,,,,4.14285714286,4.14285714286,4.36129032258,,,,3.0,,,,,,,,,,,,,,,,,,,,4.36129032258,,,,,,4.66666666667,,,,,,,,,3.41666666667,,,,,,,,,,,,,,,,,,4.14285714286,,,,,,,,,,,,,,,,,,,,,4.66666666667,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,4.29341317365,,,,,,,,4.14285714286,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,
1756,G4200030472200,,4.28571428571,,,,,,,4.42857142857,3.93939393939,,,,,3.5,4.66666666667,3.72727272727,,,,,,4.0,,,4.0,4.5,4.66666666667,,,,3.5,,,,,,4.01851851852,,,4.42857142857,4.41463414634,,,,,,4.0,,,4.41463414634,,,,,,,,,,,,,,,,,,,,,4.19117647059,,,,3.4358974359,,3.09090909091,,,,,,,,,,,,,,,4.64102564103,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,3.43373493976,,,,,,,,,3.90079365079,,4.36363636364,,,,,,4.0,,,,,,,,,,,,,4.03703703704,,,,,,,,,,,,,,,,
1757,G4200030472300,,4.25,,2.2,,,,,,,,,,,,,,,,,3.27777777778,4.8125,,,,5.0,,,,,,,,,,,,,,,,2.625,,,,,,,,,,3.33333333333,,,,2.625,,,,,,,,,,3.53846153846,,,,,,2.625,,,,,,,,,,4.76923076923,,,,,,,,,,,,,4.25,,,,,,,,,,,,,,,,,,,2.72727272727,,,,,,3.27777777778,,,,,,,,,,,,,,,2.0,,,,,,,,,2.86885245902,,,,,,,,3.73333333333,,,,,,2.2,,,,,5.0,,,,,,,,4.25,,,,,,,,,3.53846153846,
1758,G4200030472400,,4.64285714286,3.92307692308,3.66666666667,,,,,,,,,,,,,,,,,3.66666666667,,,,,,,,,3.66666666667,,,,,,,,3.63636363636,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,4.64285714286,,,,,,5.0,,,,,,,,,,5.0,,,,,,,3.66666666667,,,,,,,,4.16,3.63636363636,,,,,,,,,,,4.0,,,,,,,,3.66666666667,,,,,,,,,,,,,5.0,,3.85714285714,,,,,3.66666666667,,,,3.82781456954,,,,,,,,,,,,,,,,,3.63636363636,,,,,,,,,,,,,,,,5.0,,,,4.64285714286
1759,G4200030473100,,,3.91176470588,,,,,,,,,,,,4.0,,4.4,,,,4.6,3.0,,,,,,,,,4.09375,,,,,,,2.83333333333,,,,3.33333333333,,4.0,,,,3.56862745098,,,,,,,,,,,,,,,,,,,4.33333333333,,,4.28571428571,4.28571428571,3.92592592593,3.0,4.0,,,,,,,,3.0,,,,,,,3.5,,,3.0,,,,,4.18181818182,,,2.42857142857,3.73333333333,,,,,,,,,,,,,,,,,,,4.6,,3.75,,,,,,,,,,,,,3.31147540984,,,,,4.6,,,,3.63225806452,,,,,,,,4.07142857143,,,,,,,,,3.73333333333,,,,,,,,,,,,,,,,,,,,
1760,G4200030473200,,,2.95238095238,3.57692307692,,,,,,4.06451612903,,,,,,,4.55555555556,,,,3.84210526316,4.875,,,,,,,,3.57692307692,,,,,,,,4.06451612903,,,,,,,,,4.8,,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,4.27586206897,,,,,,,,,,4.875,4.8,3.86666666667,5.0,,,,3.86666666667,,,,,,,,4.15,,,,4.24675324675,,,,,,,,,,,,,,4.34090909091,,,,,3.84210526316,,,,,,,,,,,,,,,4.48148148148,,,,,,,,,3.93129770992,,4.22222222222,,,,,,3.65,,,,,,3.57692307692,,,4.24675324675,,,,,,,,,,,,3.0,,4.34090909091,,,,,,
1761,G4200030473300,,5.0,2.28571428571,,,,,,,,,,,,,,4.28571428571,,,,,3.42105263158,,,,,,3.93103448276,,3.88888888889,,,,,,,,,,,,3.71428571429,,,,,3.5,,,,3.88888888889,3.93103448276,,,,,,,,,,,,,,,,,5.0,,,3.79310344828,,,,,,4.32,4.33333333333,5.0,,3.2,3.2,,,,5.0,,,,,5.0,3.88888888889,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,2.28571428571,,,,,,,,,4.10769230769,,,,,,,,3.25,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
1762,G4200030473401,,,4.07608695652,,,,,,,,,,,,,,,,,,,4.16666666667,,,,,,,,,,,,,,,,3.86666666667,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,4.13157894737,,,,,,,,,,4.16666666667,,,3.5,,,,,,,,,,,,4.46153846154,,,4.104,,,,,,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.10204081633,,,,4.4,,,,,4.06691449814,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,G4200030473402,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7037037037,,,,,,,3.52631578947,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52857142857,,3.62162162162,3.64285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,G4200030473500,,,,,,,,,2.66666666667,,,,,,,,,,,,1.875,,4.11764705882,,,,,,,2.36363636364,,,,,,,,2.69230769231,,,2.66666666667,2.66666666667,,,,,,,,,,,,,,,,,,,,,,,,2.66666666667,,,,,,3.9,3.5,,,,,,4.11764705882,,,,,,,,,,3.14285714286,,2.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.875,,,,,,,,,,,,,,,,,,,,1.875,,,,2.8125,3.625,3.625,,,,,,2.6,,,,,,,,,,,,,,,,1.875,,,,,,,,,,,,2.66666666667,
1765,G4200030473601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,4.16666666667,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,3.90909090909,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,3.52173913043,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45833333333,,,,,,,,,,,,,,,,,4.0,,,1.8,,,,,,,,,,,,,,,,,
1766,G4200030473602,,,,,,,,,,,,,,,,,4.33333333333,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58333333333,,,,,,,,,3.42857142857,3.58333333333,3.58333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,G4200030474101,,5.0,3.62068965517,,,,,,,2.95238095238,,,,,,,,,,,2.85714285714,2.33333333333,,,,,,,,,,,,,,,,4.66666666667,,,,,,,,,,,,,,2.8,,,,,,,,3.66666666667,,,,,,,3.5,,5.0,,,,,,,,,,,,,,,,,,,,3.66666666667,,,3.66666666667,,,,,,,,,,,,,,,,,,,,4.33333333333,,3.30769230769,,3.66666666667,,,2.33333333333,2.85714285714,,3.66666666667,,,,,,,,,,,,,3.6,,,3.66666666667,,,,,,3.52,,,,,,,,4.52,,,,,5.0,,,,4.66666666667,,,,,,,,,,,,,,,,,,,,5.0
1768,G4200030474201,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,G4200030475101,,,,,,,,,,,,,,,,,,,,,,4.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
1770,G4200030475401,,2.44444444444,4.0,,,,,,,,,,,,2.33333333333,,,,,,,,,,,,,,,,,,,2.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333,,,2.44444444444,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,G4200030476100,,,,4.04761904762,,,,2.5,,,,,,2.0,2.33333333333,,3.66666666667,,,4.91666666667,3.85294117647,3.85365853659,,,,,,3.5,,,,2.14285714286,,3.33333333333,,,,3.63157894737,,,,,,,,4.33333333333,,,2.33333333333,,,3.5,2.0,,,,,,,,,2.5,,,,,1.0,,,,2.5,3.52380952381,,,2.33333333333,,,,2.0,,,,,,2.33333333333,,,,,,,,,,,5.0,3.71428571429,,,3.88461538462,2.8,,,,,4.14285714286,,,,,,4.41666666667,,3.32142857143,4.41666666667,,,,3.30769230769,3.85294117647,,,1.5,,,,,4.66666666667,4.66666666667,4.66666666667,,,4.66666666667,,3.97619047619,,,,,4.0,,,,3.80412371134,,2.5,,,3.0,,,3.14285714286,,,,,,3.4,,,,,,,3.7,,1.5,,,,,,,,,,,3.82,,,
1772,G4200030476200,,,4.16666666667,4.11111111111,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,2.66666666667,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,,,,,,,3.36363636364,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
1773,G4200030477100,,3.5,,3.88095238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.17777777778,,,,4.4,,,,,,,,,,3.88095238095,,,,,,,,,,,,,,5.0,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26923076923,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,3.87401574803,,4.0,,,,,5.0,5.0,,,,,,,,4.03448275862,4.17777777778,,,,,,,,,,,,,,,,,,,,
1774,G4200030477200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,2.42857142857,,,,,,,,,,,,,,,,,3.24242424242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,G4200030477300,,,4.42857142857,,,,,,,,,,,,3.66666666667,,,,,,4.42857142857,3.16666666667,,,,,,,,,,3.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42857142857,,,,,,,,,,,,,,,,,,,,,,,,4.42857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,G4200030478100,,4.33333333333,,,,,,,,,,,,,3.0,,,4.0,3.66666666667,,,,,,,,,,,3.41666666667,3.66666666667,,,,,,3.57142857143,2.0,,,,3.22222222222,,3.0,,,,,,,,,,,,2.66666666667,4.0,,,,,,,,,,2.33333333333,4.0,4.33333333333,,,3.41666666667,,3.0,,,,,3.72727272727,,,,,,,,,,,,,4.0,,,,,,3.5,,3.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.125,,,,,,4.0,,,3.60869565217,3.66666666667,3.66666666667,,,,,,3.54545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33333333333
1777,G4200030478200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,3.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
